512,To LAX,2012-12-22 14:00:00,2012-12-19 06:51:27.338786,2012-12-22 01:14:56.698035,,04:15:00
520,To LAX,2012-12-23 07:15:00,2012-12-22 03:05:08.785581,2012-12-22 03:05:08.785581,834,19:00:00
521,To LAX,0001-01-20 04:37:58,2013-01-03 15:57:13.876685,2013-01-03 15:57:13.876685,772,21:30:00
522,From Ontario,2012-01-21 02:45:00,2013-01-04 01:46:59.187609,2013-01-04 01:46:59.187609,645,17:42:00
523,From LAX,2012-01-20 23:00:00,2013-01-06 12:11:14.852245,2013-01-06 12:11:45.566908,507,04:10:00
524,From Ontario,2013-01-19 04:00:00,2013-01-07 01:38:33.001204,2013-01-07 01:38:33.001204,208,17:35:00
525,From Ontario,2013-01-22 03:30:00,2013-01-07 23:14:05.310816,2013-01-07 23:14:05.310816,130,15:09:00
526,From LAX,2013-01-22 02:00:00,2013-01-07 23:35:54.299363,2013-01-07 23:35:54.299363,840,15:35:00
527,From Ontario,2013-01-20 20:45:00,2013-01-09 02:22:26.061229,2013-01-09 02:22:26.061229,619,18:21:00
530,From LAX,2013-01-20 22:15:00,2013-01-10 17:29:12.54519,2013-01-10 17:29:12.54519,841,09:28:00
531,From LAX,2013-01-21 06:45:00,2013-01-11 04:14:39.365052,2013-01-11 04:14:39.365052,475,20:14:00
532,From LAX,2013-01-21 20:45:00,2013-01-11 05:22:27.781711,2013-01-11 05:22:27.781711,347,21:21:00
533,To LAX,2012-01-01 17:00:00,2013-01-11 09:14:24.193349,2013-01-11 09:14:24.193349,842,13:00:00
534,From Ontario,2013-01-21 02:45:00,2013-01-11 19:34:37.281953,2013-01-11 19:34:37.281953,645,11:34:00
536,From LAX,2013-01-20 18:30:00,2013-01-12 19:57:37.497275,2013-01-12 19:57:37.497275,845,11:56:00
537,From LAX,2013-01-19 19:30:00,2013-01-12 23:47:40.382554,2013-01-12 23:47:40.382554,62,15:46:00
538,From Ontario,2013-01-21 01:30:00,2013-01-13 01:30:28.018194,2013-01-13 01:30:28.018194,570,17:29:00
540,From Ontario,2012-01-21 19:45:00,2013-01-13 07:47:37.036678,2013-01-13 07:47:37.036678,576,23:46:00
528,From Ontario,2013-01-14 18:30:00,2013-01-09 03:20:17.81388,2013-01-13 22:38:25.863891,,19:19:00
560,From Ontario,2013-01-20 22:00:00,2013-01-16 19:46:18.152599,2013-01-16 19:46:18.152599,582,11:45:00
561,From Ontario,2013-01-20 21:00:00,2013-01-16 19:47:19.374536,2013-01-16 19:47:19.374536,719,11:46:00
542,From LAX,2013-01-22 00:45:00,2013-01-15 17:30:53.540466,2013-01-15 17:30:53.540466,626,09:27:00
543,From Ontario,2013-01-20 23:45:00,2013-01-15 17:42:41.295494,2013-01-15 17:42:41.295494,611,09:42:00
544,From Ontario,2013-01-21 22:30:00,2013-01-15 19:30:18.73888,2013-01-15 19:30:18.73888,677,11:28:00
545,To LAX,2013-01-22 07:00:00,2013-01-15 20:07:26.417049,2013-01-15 20:08:54.526663,,11:15:00
546,From Ontario,2013-01-21 19:00:00,2013-01-15 20:09:23.07708,2013-01-15 20:09:23.07708,247,12:08:00
547,From Ontario,2013-01-21 23:00:00,2013-01-15 21:57:24.666945,2013-01-15 21:57:24.666945,511,13:56:00
551,From Ontario,2013-01-21 00:00:00,2013-01-16 00:52:51.50661,2013-01-16 00:52:51.50661,635,16:52:00
552,From Ontario,2013-01-22 02:00:00,2013-01-16 03:01:54.628956,2013-01-16 03:01:54.628956,656,19:01:00
555,From LAX,2013-01-19 21:30:00,2013-01-16 12:45:42.596003,2013-01-16 12:45:42.596003,854,04:45:00
556,From LAX,2013-01-20 21:00:00,2013-01-16 14:07:55.491213,2013-01-16 14:17:05.542969,584,14:00:00
557,From LAX,2013-01-20 17:00:00,2013-01-16 14:30:46.856942,2013-01-16 14:31:18.432974,681,09:45:00
539,From LAX,2013-01-21 18:15:00,2013-01-13 04:15:48.369202,2013-01-16 16:48:15.364789,362,11:30:00
558,From LAX,2013-01-21 01:30:00,2013-01-16 17:28:00.551215,2013-01-16 17:28:00.551215,236,09:27:00
562,From Ontario,2013-01-20 20:00:00,2013-01-16 23:51:01.174815,2013-01-16 23:52:14.863959,,15:50:00
564,From Ontario,2013-01-20 19:45:00,2013-01-17 03:58:48.088179,2013-01-17 03:58:48.088179,859,19:58:00
565,From Ontario,2013-01-21 04:00:00,2013-01-17 05:35:54.659955,2013-01-17 05:35:54.659955,773,21:35:00
569,From LAX,2013-01-21 23:15:00,2013-01-17 08:30:39.329574,2013-01-17 08:30:39.329574,867,00:30:00
566,From Ontario,2013-01-21 05:00:00,2013-01-17 06:23:06.893232,2013-01-17 06:24:54.142636,551,21:00:00
567,From Ontario,2013-01-20 17:45:00,2013-01-17 06:34:25.882063,2013-01-17 06:34:25.882063,540,22:25:00
529,From Ontario,2013-01-20 23:00:00,2013-01-10 00:06:56.279144,2013-01-17 07:37:11.397815,,16:03:00
568,From Ontario,2013-01-18 06:15:00,2013-01-17 08:18:04.238591,2013-01-17 08:18:04.238591,730,00:16:00
570,From Ontario,2013-01-21 17:45:00,2013-01-17 08:32:11.397159,2013-01-17 08:32:11.397159,767,00:30:00
571,From Ontario,2013-01-19 22:00:00,2013-01-17 16:39:39.066665,2013-01-17 16:39:39.066665,873,08:39:00
550,From LAX,2013-01-20 08:30:00,2013-01-15 23:43:20.382181,2013-01-17 19:08:16.565679,,15:42:00
573,From Ontario,2013-01-20 21:30:00,2013-01-17 20:07:58.488479,2013-01-17 20:07:58.488479,519,13:30:00
574,From Ontario,2013-01-21 02:15:00,2013-01-17 20:49:29.457424,2013-01-17 20:49:29.457424,875,12:48:00
575,From LAX,2013-01-21 07:30:00,2013-01-18 01:35:51.825598,2013-01-18 01:35:51.825598,880,17:35:00
553,From LAX,2013-01-20 23:30:00,2013-01-16 05:33:48.197087,2013-01-18 02:12:00.564291,,21:33:00
576,To LAX,2013-01-20 20:15:00,2013-01-18 03:42:02.124594,2013-01-18 03:42:02.124594,377,15:45:00
577,To LAX,2013-01-20 23:30:00,2013-01-18 03:54:14.051865,2013-01-18 03:59:21.171448,,16:15:00
578,From LAX,2013-01-20 23:30:00,2013-01-18 04:03:11.728493,2013-01-18 04:03:11.728493,436,19:59:00
579,From Ontario,2013-01-21 21:00:00,2013-01-18 04:54:34.903906,2013-01-18 04:54:34.903906,748,20:53:00
549,From Ontario,2013-01-20 04:45:00,2013-01-15 23:30:35.093582,2013-01-18 08:56:25.262385,,15:30:00
580,From LAX,2013-01-22 17:00:00,2013-01-18 11:13:49.746109,2013-01-18 11:13:49.746109,708,03:13:00
572,From LAX,2013-01-21 20:15:00,2013-01-17 17:42:05.690357,2013-01-19 02:43:02.627606,270,13:00:00
554,From LAX,2013-01-21 22:30:00,2013-01-16 09:20:22.790344,2013-01-19 21:29:45.397016,,01:19:00
548,From LAX,2013-01-21 06:00:00,2013-01-15 23:09:43.003346,2013-01-20 22:42:32.887316,,15:09:00
541,From Ontario,2013-01-21 19:45:00,2013-01-13 07:49:20.31174,2013-01-21 05:24:20.279872,,23:48:00
563,From Ontario,2013-01-21 21:45:00,2013-01-17 02:10:06.617402,2013-10-31 22:03:52.748774,,18:09:00
581,From Ontario,2013-01-21 05:30:00,2013-01-18 17:53:58.68072,2013-01-18 17:53:58.68072,807,09:53:00
582,From Ontario,2013-01-21 02:30:00,2013-01-18 22:10:09.416708,2013-01-18 22:10:09.416708,860,14:09:00
535,From LAX,2013-01-21 01:00:00,2013-01-12 05:33:30.736508,2013-01-19 00:02:54.232759,,21:33:00
583,From LAX,2013-01-21 03:30:00,2013-01-19 06:20:35.045204,2013-01-19 06:20:35.045204,616,22:20:00
584,From LAX,2013-01-20 20:00:00,2013-01-19 22:19:22.826765,2013-01-19 22:19:22.826765,493,14:18:00
585,From LAX,2013-01-22 08:00:00,2013-01-19 22:31:08.792206,2013-01-19 22:31:08.792206,600,00:00:00
586,From LAX,2013-01-21 02:45:00,2013-01-20 00:39:49.200196,2013-01-20 00:39:49.200196,793,16:38:00
587,From Ontario,2013-01-21 00:30:00,2013-01-20 05:50:48.419562,2013-01-20 05:50:48.419562,305,21:50:00
588,From Ontario,2013-01-22 00:45:00,2013-01-20 06:49:24.527719,2013-01-20 06:49:24.527719,546,22:48:00
646,From LAX,2013-03-23 23:00:00,2013-03-20 18:22:23.469628,2013-03-20 18:22:23.469628,23,11:22:00
647,From Ontario,2013-03-25 06:00:00,2013-03-20 20:01:30.46889,2013-03-20 20:01:30.46889,964,13:00:00
648,From LAX,2013-03-22 04:00:00,2013-03-20 20:19:03.929518,2013-03-20 20:19:03.929518,493,13:18:00
589,From Ontario,2013-01-22 02:30:00,2013-01-20 14:25:38.113176,2013-01-20 14:32:46.719459,915,19:00:00
590,From Ontario,2013-01-21 18:30:00,2013-01-20 19:52:26.886243,2013-01-20 19:52:26.886243,561,11:52:00
591,From Ontario,2013-01-22 06:15:00,2013-01-21 02:40:26.450357,2013-01-21 02:40:26.450357,391,18:39:00
592,From LAX,2012-01-22 06:00:00,2013-01-21 19:13:47.193296,2013-01-21 19:13:47.193296,245,11:13:00
593,To Ontario,2013-03-16 02:45:00,2013-03-11 07:49:16.875737,2013-03-11 07:49:16.875737,935,17:30:00
594,To Ontario,2013-03-16 13:00:00,2013-03-12 18:40:15.346422,2013-03-12 18:40:38.245038,385,04:30:00
595,To LAX,2013-03-18 19:30:00,2013-03-12 18:51:35.640936,2013-03-12 18:51:35.640936,23,08:00:00
596,To LAX,2013-03-17 17:45:00,2013-03-12 20:47:02.603686,2013-03-12 20:47:02.603686,855,08:00:00
597,To LAX,2013-03-15 22:00:00,2013-03-12 21:10:32.672353,2013-03-12 21:10:32.672353,937,12:00:00
598,To LAX,2012-03-16 00:00:00,2013-03-12 21:29:18.24161,2013-03-12 21:29:18.24161,353,13:00:00
599,To LAX,2013-03-15 20:45:00,2013-03-12 21:52:26.086949,2013-03-12 21:52:26.086949,22,11:00:00
659,From Ontario,2013-03-24 18:30:00,2013-03-23 17:09:38.525384,2013-03-23 17:11:31.321045,,10:08:00
601,To LAX,2013-03-15 19:30:00,2013-03-12 22:11:32.098306,2013-03-12 22:11:32.098306,550,09:30:00
602,To Ontario,2013-03-16 20:30:00,2013-03-12 23:09:30.416494,2013-03-12 23:09:30.416494,258,12:00:00
603,To LAX,2012-03-16 00:00:00,2013-03-12 23:22:27.570877,2013-03-12 23:22:27.570877,353,13:15:00
604,To LAX,2013-03-14 20:30:00,2013-03-12 23:32:27.458416,2013-03-12 23:32:54.003939,678,12:00:00
605,To LAX,2013-03-16 20:45:00,2013-03-12 23:34:17.617025,2013-03-12 23:34:17.617025,115,10:30:00
607,From LAX,2013-03-25 01:30:00,2013-03-13 03:47:43.400813,2013-03-13 03:48:01.292692,,20:47:00
608,To Ontario,2013-03-15 23:00:00,2013-03-13 04:50:22.345197,2013-03-13 04:50:22.345197,757,14:45:00
609,From LAX,2013-03-25 01:45:00,2013-03-13 05:13:15.880946,2013-03-13 05:13:15.880946,707,22:12:00
610,To LAX,2013-03-16 04:30:00,2013-03-13 05:41:55.799441,2013-03-13 05:41:55.799441,493,18:45:00
660,From Ontario,2013-03-24 22:30:00,2013-03-23 18:28:51.459242,2013-03-23 18:28:51.459242,31,11:27:00
600,To Ontario,2013-03-15 14:00:00,2013-03-12 22:06:08.384384,2013-03-13 06:53:28.326782,576,05:30:00
611,To Ontario,2013-03-15 16:45:00,2013-03-13 06:56:35.663435,2013-03-13 06:56:35.663435,939,07:45:00
612,From Ontario,2013-03-25 04:00:00,2013-03-13 17:08:06.01038,2013-03-13 17:08:06.01038,635,10:07:00
613,To LAX,2013-03-14 23:30:00,2013-03-13 17:14:59.183905,2013-03-13 17:14:59.183905,86,13:00:00
614,To Ontario,2013-03-16 13:30:00,2013-03-13 18:15:31.709962,2013-03-13 18:15:31.709962,712,05:10:00
615,To LAX,2013-03-16 00:00:00,2013-03-13 19:30:01.007593,2013-03-13 19:30:01.007593,353,13:15:00
616,To LAX,2013-03-16 15:30:00,2013-03-13 19:51:51.009526,2013-03-13 19:51:51.009526,626,06:00:00
617,From Ontario,2013-03-25 00:15:00,2013-03-13 19:51:57.426266,2013-03-13 19:51:57.426266,940,12:51:00
618,To Ontario,2013-03-15 06:45:00,2013-03-13 20:19:08.581219,2013-03-13 20:19:08.581219,402,22:30:00
620,From Ontario,2013-03-25 07:30:00,2013-03-13 23:39:48.000353,2013-03-13 23:39:48.000353,708,16:39:00
621,To Ontario,2013-03-19 17:30:00,2013-03-13 23:57:59.806498,2013-03-13 23:57:59.806498,708,08:30:00
622,From Ontario,2013-03-24 16:45:00,2013-03-14 00:23:47.915846,2013-03-14 00:23:47.915846,943,17:22:00
625,To Ontario,2013-03-15 18:45:00,2013-03-14 02:41:15.830742,2013-03-14 02:41:15.830742,944,10:00:00
626,To LAX,2013-03-15 17:30:00,2013-03-14 03:44:22.239271,2013-03-14 03:44:22.239271,858,06:45:00
627,To Ontario,2013-03-16 16:45:00,2013-03-14 05:14:48.714865,2013-03-14 05:14:48.714865,665,08:30:00
628,To Ontario,2013-03-15 22:00:00,2013-03-14 06:31:27.313998,2013-03-14 06:31:27.313998,391,13:15:00
629,To Ontario,2013-03-15 20:00:00,2013-03-14 13:40:51.995367,2013-03-14 13:40:51.995367,593,11:30:00
630,To Ontario,2013-03-16 01:30:00,2013-03-14 16:11:21.132705,2013-03-14 16:11:21.132705,941,17:00:00
606,To LAX,2013-03-16 14:00:00,2013-03-12 23:37:41.498465,2013-03-14 17:39:11.192105,890,04:00:00
633,To Ontario,2013-03-19 13:30:00,2013-03-14 18:12:45.092423,2013-03-14 18:12:45.092423,645,04:45:00
634,To Ontario,2013-03-16 22:30:00,2013-03-14 18:27:18.963223,2013-03-14 18:27:18.963223,552,14:00:00
635,To Ontario,2013-03-15 02:00:00,2013-03-14 22:40:45.960495,2013-03-14 22:40:45.960495,955,18:15:00
619,To Ontario,2013-03-16 14:45:00,2013-03-13 23:22:16.919811,2013-03-15 00:35:27.469788,,06:30:00
636,To LAX,2013-03-16 03:30:00,2013-03-15 01:03:07.151951,2013-03-15 01:03:07.151951,957,17:30:00
623,To Ontario,2013-03-16 17:45:00,2013-03-14 02:06:02.426034,2013-03-15 03:01:43.270218,,09:35:00
631,To LAX,2013-03-17 14:45:00,2013-03-14 16:42:12.428218,2013-03-15 05:16:00.461031,,05:30:00
638,From Ontario,2013-03-25 04:45:00,2013-03-15 21:43:22.935756,2013-03-15 21:43:22.935756,943,14:42:00
624,From LAX,2013-03-19 05:15:00,2013-03-14 02:18:37.210984,2013-03-15 23:26:34.270314,,19:17:00
637,To Ontario,2013-03-17 13:30:00,2013-03-15 18:42:48.566224,2013-03-16 18:10:52.742013,,05:00:00
639,From LAX,2013-03-24 07:45:00,2013-03-16 20:56:09.170268,2013-03-16 20:56:09.170268,938,13:53:00
640,From LAX,2013-03-25 06:00:00,2013-03-17 21:03:33.552614,2013-03-17 21:03:33.552614,911,14:03:00
642,From LAX,2013-03-25 03:30:00,2013-03-19 06:11:18.34151,2013-03-20 00:11:40.492191,,23:10:00
650,From Ontario,2013-03-24 03:30:00,2013-03-21 04:35:55.478752,2013-03-21 04:35:55.478752,576,21:35:00
651,From Ontario,2013-03-24 18:45:00,2013-03-21 05:40:26.881709,2013-03-21 05:40:26.881709,215,22:38:00
644,From LAX,2013-03-21 01:30:00,2013-03-20 07:01:51.312972,2013-03-20 07:01:51.312972,130,00:01:00
645,From LAX,2013-03-24 06:00:00,2013-03-20 18:14:56.332857,2013-03-20 18:14:56.332857,269,11:13:00
649,From LAX,2013-03-24 21:15:00,2013-03-21 03:10:25.492,2013-03-21 18:44:14.143025,666,14:00:00
652,From Ontario,2013-03-24 05:45:00,2013-03-21 23:12:01.050586,2013-03-22 02:03:05.729797,194,16:10:00
653,From LAX,2013-03-25 02:30:00,2013-03-22 14:08:58.462213,2013-03-22 14:08:58.462213,845,07:08:00
654,From Ontario,2013-03-24 20:00:00,2013-03-22 15:04:36.472585,2013-03-22 15:04:36.472585,619,08:03:00
655,From LAX,2013-03-25 00:00:00,2013-03-22 23:54:23.934013,2013-03-22 23:54:23.934013,965,16:52:00
656,From Ontario,2013-03-23 20:00:00,2013-03-23 00:17:11.231897,2013-03-23 00:17:11.231897,966,17:16:00
657,From LAX,2013-03-25 04:15:00,2013-03-23 00:31:12.520178,2013-03-23 00:31:12.520178,855,17:30:00
658,From Ontario,2013-03-24 20:45:00,2013-03-23 07:45:34.19904,2013-03-23 07:47:30.179845,209,14:00:00
662,From LAX,2013-03-24 19:30:00,2013-03-24 02:20:36.13817,2013-03-24 02:20:36.13817,87,19:20:00
632,From Ontario,2013-03-24 23:15:00,2013-03-14 18:10:08.525207,2013-03-24 02:58:58.429863,,11:09:00
663,From LAX,2013-03-25 19:15:00,2013-03-24 07:36:31.161403,2013-03-24 07:36:31.161403,379,00:35:00
661,From Ontario,2013-03-24 23:45:00,2013-03-23 22:39:48.858797,2013-03-24 16:58:54.405581,,15:39:00
641,From Ontario,2013-03-24 21:30:00,2013-03-18 22:05:43.272019,2013-03-24 18:03:55.901084,,15:05:00
664,From LAX,2013-03-26 06:30:00,2013-03-24 19:05:21.584526,2013-03-24 19:05:21.584526,616,12:04:00
643,From Ontario,2013-03-25 16:00:00,2013-03-20 03:36:45.585718,2013-03-25 07:42:49.723044,,09:30:00
665,From Ontario,2013-04-01 07:00:00,2013-03-27 18:39:14.306383,2013-03-27 18:40:47.431001,51,00:38:00
666,From LAX,2012-05-15 17:15:00,2013-03-29 23:05:23.86137,2013-03-29 23:05:23.86137,982,16:05:00
668,To LAX,2013-10-11 07:00:00,2013-04-22 08:17:36.025127,2013-04-22 08:17:36.025127,507,01:17:00
669,To LAX,2013-05-09 15:30:00,2013-05-01 22:15:54.684397,2013-05-01 22:15:54.684397,626,05:30:00
670,To LAX,2013-05-19 02:00:00,2013-05-02 08:53:46.13428,2013-05-02 08:53:46.13428,693,16:00:00
671,To Ontario,2013-05-15 21:45:00,2013-05-04 00:55:20.141752,2013-05-04 00:55:20.141752,940,13:00:00
672,To LAX,2013-05-19 06:30:00,2013-05-05 19:31:28.829787,2013-05-05 19:31:28.829787,23,20:30:00
673,To Ontario,2013-05-18 13:00:00,2013-05-05 20:04:52.13917,2013-05-05 20:04:52.13917,645,04:15:00
674,To LAX,2013-05-15 20:15:00,2013-05-05 21:14:15.25743,2013-05-05 21:14:15.25743,433,09:20:00
675,To LAX,2013-05-16 17:00:00,2013-05-05 22:34:51.838548,2013-05-05 22:35:14.13862,768,06:55:00
676,To Ontario,2013-05-16 01:00:00,2013-05-05 23:34:45.269083,2013-05-05 23:34:45.269083,130,16:40:00
677,To LAX,2013-05-18 05:00:00,2013-05-06 02:15:07.935999,2013-05-06 02:15:07.935999,357,19:00:00
678,To LAX,2013-05-18 16:30:00,2013-05-06 20:47:28.730806,2013-05-06 20:47:28.730806,174,07:00:00
679,To LAX,2013-05-19 22:00:00,2013-05-06 21:07:50.675939,2013-05-06 21:07:50.675939,51,12:30:00
680,To LAX,2013-05-18 18:00:00,2013-05-06 22:34:49.099267,2013-05-06 22:34:49.099267,256,08:00:00
681,To Ontario,2013-05-20 20:45:00,2013-05-06 23:08:11.713233,2013-05-06 23:10:44.79037,619,12:00:00
682,To LAX,2013-05-20 22:00:00,2013-05-07 00:58:18.951001,2013-05-07 00:58:18.951001,47,11:00:00
683,To LAX,2013-05-17 19:30:00,2013-05-07 02:14:55.080374,2013-05-07 02:14:55.080374,988,09:30:00
684,To Ontario,2013-05-18 00:30:00,2013-05-07 03:37:58.042856,2013-05-07 03:37:58.042856,576,15:00:00
685,To LAX,2013-05-20 23:45:00,2013-05-07 03:52:52.554304,2013-05-07 03:52:52.554304,349,13:30:00
686,To LAX,2013-02-18 14:00:00,2013-05-07 05:02:27.206426,2013-05-07 05:02:27.206426,643,02:45:00
687,To LAX,2013-05-20 01:15:00,2013-05-07 07:41:23.561966,2013-05-07 07:41:23.561966,598,15:00:00
689,To Ontario,2013-05-18 18:45:00,2013-05-07 17:55:11.531993,2013-05-07 17:55:11.531993,208,10:00:00
690,To LAX,2013-05-18 22:15:00,2013-05-07 22:36:42.856063,2013-05-07 22:36:42.856063,656,12:00:00
741,To LAX,2013-08-04 16:30:00,2013-08-02 02:36:26.051789,2013-08-02 02:36:26.051789,262,07:00:00
691,To LAX,2013-05-18 21:15:00,2013-05-08 00:18:57.570147,2013-05-08 00:22:24.266689,,12:30:00
743,From Ontario,2013-08-18 21:00:00,2013-08-07 22:02:29.100954,2013-08-07 22:02:29.100954,556,15:01:00
693,To LAX,2013-05-14 21:30:00,2013-05-09 06:01:11.968747,2013-05-09 06:01:11.968747,814,12:00:00
695,To Ontario,2013-05-16 16:30:00,2013-05-09 21:03:55.345073,2013-05-09 21:03:55.345073,901,07:20:00
696,To LAX,2013-05-17 15:15:00,2013-05-09 22:02:34.234984,2013-05-09 22:02:34.234984,995,05:00:00
697,To Ontario,2013-05-17 13:30:00,2013-05-09 22:33:19.839031,2013-05-09 22:33:19.839031,848,04:00:00
698,To Ontario,2013-05-18 16:45:00,2013-05-10 01:44:53.987543,2013-05-10 01:44:53.987543,635,07:45:00
699,To Ontario,2013-05-15 23:00:00,2013-05-10 03:53:44.47976,2013-05-10 03:53:44.47976,391,14:30:00
700,To LAX,2013-05-18 21:15:00,2013-05-10 08:15:13.68653,2013-05-10 08:16:09.040292,996,11:00:00
667,To LAX,2013-05-18 20:00:00,2013-04-02 18:05:44.814635,2013-05-10 09:09:23.033168,,10:00:00
701,To Ontario,2013-05-18 15:30:00,2013-05-10 16:19:04.647612,2013-05-10 16:19:04.647612,997,06:30:00
702,To LAX,2013-05-20 05:00:00,2013-05-10 17:02:48.130223,2013-05-10 17:02:48.130223,347,18:02:00
692,To Ontario,2013-05-19 00:45:00,2013-05-08 23:16:32.593152,2013-05-10 18:04:20.394882,247,16:20:00
704,To Ontario,2013-05-17 16:30:00,2013-05-10 21:38:47.516767,2013-05-10 21:38:47.516767,658,08:00:00
705,To Ontario,2013-05-18 21:15:00,2013-05-11 18:23:43.418827,2013-05-11 18:23:43.418827,582,13:20:00
708,To LAX,2013-05-16 02:00:00,2013-05-11 22:30:58.633104,2013-05-11 22:30:58.633104,911,17:00:00
709,To Ontario,2013-05-17 20:45:00,2013-05-12 00:26:20.349155,2013-05-12 00:26:20.349155,542,11:45:00
710,To LAX,2013-05-20 14:30:00,2013-05-12 02:28:30.562236,2013-05-12 02:28:30.562236,64,04:30:00
711,To LAX,2013-05-15 23:15:00,2013-05-12 06:24:01.290477,2013-05-12 06:24:01.290477,1001,12:30:00
694,To Ontario,2013-05-15 14:15:00,2013-05-09 18:46:26.895963,2013-05-13 05:16:34.492741,,05:50:00
712,To Ontario,2013-05-17 01:00:00,2013-05-13 05:41:30.089606,2013-05-13 05:41:30.089606,775,16:30:00
713,To Ontario,2013-05-15 19:00:00,2013-05-13 18:21:20.872621,2013-05-13 18:21:20.872621,1005,10:00:00
714,To Ontario,2013-05-15 19:30:00,2013-05-13 23:45:19.497137,2013-05-13 23:45:19.497137,16,10:45:00
715,To Ontario,2013-05-15 18:30:00,2013-05-14 00:49:38.142678,2013-05-14 00:49:38.142678,388,09:15:00
716,To Ontario,2013-05-17 02:30:00,2013-05-14 01:00:51.125517,2013-05-14 01:00:51.125517,613,17:30:00
717,To LAX,2013-05-18 01:15:00,2013-05-14 01:47:49.397474,2013-05-14 01:47:49.397474,657,15:45:00
718,To Ontario,2013-05-18 02:30:00,2013-05-14 02:20:44.885991,2013-05-14 02:20:44.885991,774,17:45:00
719,To Ontario,2013-05-18 20:45:00,2013-05-14 20:44:47.178633,2013-05-14 20:44:47.178633,250,12:00:00
707,To Ontario,2013-05-15 17:00:00,2013-05-11 20:50:08.55649,2013-05-15 00:56:53.603974,,08:30:00
720,To LAX,2013-05-17 11:30:00,2013-05-15 20:09:10.18548,2013-05-15 20:09:10.18548,1010,13:25:00
703,To Ontario,2013-05-18 17:45:00,2013-05-10 17:13:48.70444,2013-05-15 23:45:27.254857,,09:00:00
688,To LAX,2013-05-18 13:00:00,2013-05-07 09:06:24.388614,2013-05-16 03:39:56.006992,,03:00:00
722,To Ontario,2013-05-20 17:00:00,2013-05-16 17:26:40.540758,2013-05-16 17:26:40.540758,334,08:15:00
721,To Ontario,2013-05-17 18:30:00,2013-05-16 07:14:59.589512,2013-05-16 20:19:47.656205,,10:00:00
723,To LAX,2013-05-17 21:00:00,2013-05-16 21:24:14.074411,2013-05-16 21:24:53.408439,1011,10:00:00
724,To LAX,2013-05-18 20:30:00,2013-05-16 22:14:24.154678,2013-05-16 22:36:32.438589,,09:30:00
725,To LAX,2013-05-18 20:30:00,2013-05-16 22:37:06.866707,2013-05-16 22:37:06.866707,596,10:00:00
744,From Ontario,2013-08-31 19:15:00,2013-08-07 23:03:59.413921,2013-08-07 23:03:59.413921,115,16:03:00
726,To Ontario,2013-05-19 16:30:00,2013-05-17 00:55:41.079682,2013-05-17 03:30:05.51264,733,08:00:00
727,To LAX,2013-05-20 18:00:00,2013-05-17 17:56:17.398023,2013-05-17 17:56:17.398023,1014,08:00:00
728,To LAX,2013-05-19 03:30:00,2013-05-18 09:07:16.636787,2013-05-18 09:07:16.636787,771,18:00:00
729,To LAX,2013-05-20 06:30:00,2013-05-18 22:21:52.620577,2013-05-18 22:21:52.620577,493,20:30:00
706,To Ontario,2013-05-19 23:45:00,2013-05-11 19:13:01.720262,2013-05-19 00:26:12.007169,,15:00:00
730,To LAX,2013-05-21 01:00:00,2013-05-19 02:27:05.534038,2013-05-19 02:27:41.145258,715,16:00:00
731,To Ontario,2013-05-21 04:00:00,2013-05-19 23:48:25.171572,2013-05-19 23:48:25.171572,251,19:30:00
732,To LAX,2013-05-23 18:00:00,2013-05-22 16:17:14.56326,2013-05-22 16:17:32.519927,436,08:00:00
733,To Ontario,2013-06-08 13:00:00,2013-06-07 09:03:14.909305,2013-06-07 09:03:14.909305,1022,04:20:00
734,From LAX,2013-08-24 16:00:00,2013-07-06 16:57:12.420861,2013-07-06 16:57:12.420861,1026,09:56:00
735,From Ontario,2013-08-22 18:30:00,2013-07-07 00:42:17.841567,2013-07-07 00:42:17.841567,1027,17:41:00
738,From LAX,2013-08-19 20:00:00,2013-07-22 15:30:35.632916,2013-07-22 15:30:35.632916,51,08:29:00
739,From Ontario,2013-08-26 00:15:00,2013-07-28 09:57:59.987761,2013-07-28 09:57:59.987761,1032,02:57:00
737,From Ontario,2013-08-25 15:30:00,2013-07-09 13:17:01.993592,2013-07-28 12:04:51.057636,1029,06:16:00
746,From Ontario,2013-08-18 19:00:00,2013-08-09 18:32:01.080699,2013-08-09 18:32:01.080699,954,11:31:00
742,From Ontario,2013-08-18 07:00:00,2013-08-02 05:05:32.097764,2013-08-11 05:42:27.947596,,22:04:00
747,From LAX,2013-08-25 23:00:00,2013-08-11 10:15:11.252986,2013-08-11 10:15:11.252986,47,03:14:00
756,From LAX,2013-08-21 04:30:00,2013-08-19 19:58:50.09579,2013-08-19 19:58:50.09579,219,12:58:00
749,From LAX,2013-08-24 22:30:00,2013-08-13 22:29:23.978353,2013-08-13 22:29:23.978353,1035,15:28:00
750,From Ontario,2013-08-19 21:00:00,2013-08-14 21:58:11.022107,2013-08-14 21:58:11.022107,402,14:56:00
748,From LAX,2013-08-20 23:30:00,2013-08-11 13:25:02.617008,2013-08-15 15:48:17.233086,,06:24:00
751,From LAX,2013-08-30 20:30:00,2013-08-16 03:52:46.57453,2013-08-16 03:52:46.57453,723,20:52:00
752,From LAX,2013-08-19 00:45:00,2013-08-16 12:05:37.312286,2013-08-16 12:05:37.312286,693,05:05:00
